Period	HourofPeriod	TD	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_COLD_in	TS_COLD_out
31	7	1	4987.653788	466.431272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	177.768334	0.000000	40.201119	0.000000	71.417676	0.000000	-1.920789	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.852465	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
32	8	1	4990.100620	466.431272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	168.906042	0.000000	40.473361	0.000000	4.277144	0.000000	-2.446832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.862292	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	67.115178	0.000000	0.000000
33	9	1	4988.176818	466.431272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	137.570089	0.000000	40.745604	0.000000	4.406064	0.000000	-2.575810	4.499612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	31.335953	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	-0.130438	0.000000	0.000000	0.000000
34	10	1	4974.502106	466.431272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	117.784774	0.000000	41.017846	0.000000	61.509881	0.000000	-2.187288	15.862000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.785315	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	-57.105381	0.000000	0.000000	0.000000
35	11	1	4960.631648	463.913962	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	102.356713	0.000000	41.290088	0.000000	148.386314	0.000000	-1.991542	15.862000	0.000000	2.517310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.428060	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	-86.898269	0.000000	0.000000	0.000000
36	12	1	4946.982203	461.103572	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	95.951448	0.000000	41.562331	0.000000	260.059059	0.000000	-2.212555	15.862000	0.000000	2.810390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.405265	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	-111.725422	0.000000	0.000000	0.000000
37	13	1	4938.740116	461.103572	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	89.101959	0.000000	41.834573	0.000000	346.316737	0.000000	-2.178891	10.420977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.849489	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	-86.349999	0.000000	0.000000	0.000000
38	14	1	4934.303395	461.103572	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	77.810229	0.000000	42.106815	0.000000	376.595479	0.000000	-1.400878	5.837599	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.291730	0.000000	-0.000000	-0.272242	0.000000	0.000000	0.000000	-30.401684	0.000000	0.000000	0.000000
39	15	1	4927.843404	461.103572	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	64.741604	0.000000	42.379058	0.000000	385.599950	0.000000	-2.184216	8.644207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.068626	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	-9.138163	0.000000	0.000000	0.000000
40	16	1	4913.717060	459.536691	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	51.672978	0.000000	42.651300	0.000000	318.347884	0.000000	-1.735655	15.862000	0.000000	1.566881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.068626	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	67.115178	0.000000	0.000000
