Period	HourofPeriod	TD	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_COLD_in	TS_COLD_out
31	7	1	50.970620	47.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	267.092627	0.000000	224.673768	0.000000	118.060578	0.000000	-0.030228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-5.644442	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
32	8	1	50.994825	47.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	267.092627	0.000000	225.150782	0.000000	118.018666	0.000000	-0.024204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
33	9	1	51.024079	47.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	267.092627	0.000000	225.627797	0.000000	96.374147	0.000000	-0.029255	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	21.602622	0.000000	0.000000
34	10	1	51.044945	47.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	261.738045	0.000000	226.104811	0.000000	78.494856	0.000000	-0.020866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.354582	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	17.845078	0.000000	0.000000
35	11	1	51.064002	47.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	231.234708	0.000000	226.581825	0.000000	78.466991	0.000000	-0.019057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.503337	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
36	12	1	51.082226	47.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	212.147214	0.000000	227.058840	0.000000	78.439135	0.000000	-0.018224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.087494	-0.000000	-0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
37	13	1	51.102324	47.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	174.374803	0.000000	227.535854	0.000000	78.411289	0.000000	-0.020098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.772411	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
38	14	1	51.127418	47.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	150.671567	0.000000	228.012868	0.000000	78.383453	0.000000	-0.025094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	23.703236	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
39	15	1	51.155878	46.328790	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.552448	0.000000	228.489883	0.000000	78.355627	0.000000	-0.028459	0.000000	0.000000	0.671210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	52.119119	-0.000000	-0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
40	16	1	51.171918	36.992352	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	59.210862	0.000000	228.966897	0.000000	86.506344	0.000000	-0.016040	0.000000	0.000000	9.336438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	39.341587	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	-8.178534	0.000000	0.000000	0.000000
41	17	1	51.269211	27.655914	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	36.063384	0.000000	229.443911	0.000000	116.306946	0.000000	-0.097293	0.000000	0.000000	9.336438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	23.147477	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	-29.831311	0.000000	0.000000	0.000000
42	18	1	51.373091	18.319475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.081316	0.000000	229.920926	0.000000	116.265657	0.000000	-0.103881	0.000000	0.000000	9.336438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.982069	-0.000000	-0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
43	19	1	51.422929	8.983037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.464412	0.000000	230.397940	0.000000	116.224383	0.000000	-0.049838	0.000000	0.000000	9.336438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.616904	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
