Period	HourofPeriod	TD	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_COLD_in	TS_COLD_out
35	11	1	5183.285505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.990254	0.000000	28.370401	0.000000	0.000000	134.567849	-10.487240	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.457252	0.000000	-0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
36	12	1	5177.879523	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.282208	0.000000	28.464812	0.000000	0.000000	133.459010	-10.561018	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.708046	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
37	13	1	5172.395828	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.480512	0.000000	28.559224	0.000000	0.000000	132.359308	-10.483305	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.801696	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
38	14	1	5166.908198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.742307	-0.000000	28.653636	0.000000	0.000000	131.268667	-10.479370	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.738204	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
39	15	1	5161.509101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.629500	0.000000	28.748048	0.000000	0.000000	130.187013	-10.567903	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.112808	0.000000	-0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
40	16	1	5156.186734	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.516692	0.000000	28.842459	0.000000	0.000000	129.114272	-10.644632	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.112808	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
41	17	1	5151.156525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.803048	0.000000	28.936871	0.000000	0.000000	128.050371	-10.936792	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.713645	0.000000	-0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
42	18	1	5146.069262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.803048	0.000000	29.031283	0.000000	0.000000	126.995236	-10.879737	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
43	19	1	5140.804933	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.803048	0.000000	29.125695	0.000000	0.000000	125.948795	-10.702671	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
44	20	1	5134.815615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.803048	-0.000000	29.220106	0.000000	0.000000	124.910977	-9.977683	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
